0xE3587A1b080f4f6e4Fa8cE7Ca1e2f751ED00aA8f,8,6
0xcd92cc9508ee824ab9534fd3e41c6fb078e5e5f8,8,3
0xdd927d765bf6b97372ec71e4b6314a564427669f,2,3
0xda2002d948eCe5eD6E105eE35eC407AA5eE5aC6E,8,3
0x1437829a98A35333EEBff8f66aF2D024d6320097,8,3
0x2442f87175d8056bf7c8B8f6FEC83337eb0a82e0,8,3
0x2D439a965c0DC654e502f3d4d2A81FC9361c1f27,8,6
0xaaa1D3513F5C622dDA6C77E98e7c3B2591f4dFE2,8,6
0xD1ABb1db54d50861bc90769214e68c96370c1379,8,6
0x42a57e000291490eB31344282404B25dc8FA8ef8,6,3
0x7069dcb38aB6d6109Ac372c8E20E8451424C1Ef8,8,6
0x532466903eDBdf7d127293519f729d6492B4ec68,12,3
0xd82283814b9caa4295fdfe84ba194144d175be5c,2,3
0xa338835b9841d2b2a4fc629bde04093ee671ac8a,8,6
0x8FA565F1da748E80eCC67A84DC8645170EB82b6C,40,6
0x10F36333b3964ed638cbE80F375fb785D1Eff09c,8,6
0xFAAdD5485acf7FF7fa5da046140F2DB9a4631ea1,8,6
0x76af729D8AF48a82C2a7CA107eD5eeD02F6f3243,8,6
0x644192B124C4f6C7AB5904d208986480e9cF3341,8,6
0x7f639CF1BD6c53AE8A2b618DE94eF8aD34c9C1D0,8,6
0x9a7Cebb35d5262aEBEA61649De9Fcc713EE5C9f5,8,6
0x533AB87DBF4AD83ca25e49e842DeaD3411829e14,2,6
0xb6e5f7e63e5fe1ea9581f89aa5b4ffd4e49ee743,8,3
0xe50ce4dd8b7a54438383a961c664e6b51077b3f4,8,3
0xb12644a09880f9631e514f6fd932cdedf7c0e03e,8,3
0x9a25eb2009e599be926aff3416891161ca97f060,1,3
0x21a9A7c43766d176925Ad5d2d296C99b8A92331e,8,6
0x3bC1F7b1C385436f27F8878D8aeB0bEDDd43eE8f,8,6
0x89ba7465AC7943555F24a56186afBf36a78Ca90D,8,6
0xC491d136167DAbcE09D2e2c26CA359EcB8cDE612,1,6
0x0558Bf583A73ADcc507cCBDF4E295789ec87ed14,8,6
0xCbcc9660a2E64dD861eD90A56aac4fB11749Ad78,8,6
0x01A2A6F5580C4bb552e745091284051F698Fc24A,8,6
0xccF7F086b098Ea1E91a116F5DC04ef41D3FBCa6d,1,6
0x56C3564124E0d4E9C40a67669F1c78AaA3407616,8,6
0xb6E235B66749Ad219B37775323b5656Ba3407530,8,6
0x17a0635c10048404355E525CD9F757a728A65d5F,8,6
0xAD091229354420FCe427cf84de20884db20082d4,1,6
0x73ADA7840CfF65025D2401F0Ca5F128C85E733f3,10,6
0x2FFC77b278e830e2E01604Fd33Bc5c630b078040,8,3
0xC6329070979211916B3435107cE05aeBC5962019,4,3
0x71B56Bb03E312197d6b44251B24FCE5Ed98FFEbE,8,6
0xa26fE847F332e063efF3ad8A2313496C5f6e103f,8,3
0xAfd0ae978A1D2dD26170Ff4Fbc601e3911f8F24A,2,3
0x554EC929F21818CeBDd77AfEC549eB3761168aB2,10,3
0xB1426d5288ca6aFC8b77465aF2880225534A9a0f,10,6
0x0Dd257c12a7Ed80186d36bD4de6c1Df09Af9728d,8,6
0x49cA5a9B5a12807cf42CAb80baD1d6b1526bdf30,8,6
0x8F63cE7BF72b03bE44A54484648037ce9399b8F0,8,6
0x0feb2836FA77BECA27191bEaa8BbbEF369e150cb,8,6
0xE8588328052634D3a9eb996f10Ba5BEDEb0a06F5,8,6
0x4e019245660e2983d237F0b83cCbEe72454c91ce,8,6
0x76A1b388885eC81b793852FD007bA897aC839485,8,6
0x7C9AFB9baFc5C4A40467F1481A24568cebf366d1,8,6
0xf466F07a7a8871b89f13b530e134538D9eF7d793,4,6
0x83D5a5b0E2c5642D43119c17380dA8f7b910B747,2,6
0x57F2b7790A41253DF4b941d341683d66899B1479,8,3
0xddc5DFC5EE9AB2e82DcdE2967103AfeA00F927Ef,2,3
0xd94c60e21dbf12d9f62628c973a1eae11ef39da1,8,6
0xed397b164a19895dc1ebb9780262d104b2aa0b38,8,6
0x5454dab94725567b4b2c1180253d616b962d077b,8,6
0x284b5a189d620d3b4981ee17d837566719911bea,4,6
0x695dd6d71e76b48fbd78447e4763941f3d5cc115,2,3
0x4C3FEaeFa4e1d9D61c238024385E86bD411B9F09,8,6
0x098F5F75C582B46B0255ab11f43Ce5c3Cc74dd7e,8,6
0xDa6de338701D75732D6dC5755B26d8e8DabaF2Ff,8,3
0x1d9DD0CEee25CAEad5df2D4b220C9A58b8caAB91,8,3
0xc135582a56247a0e4b5fb43fba7e43e981aa8c69,8,6
0xfadfb218b17421b0caaab56cdfdee25924f576e3,8,6
0xafe6d5878dcaa8991927a765ea9cfe013af7ebbe,4,3
0xea74ACc0F24eC26B609dD8272eb4af339F1496Ad,2,3
0x049296a2F9606ed3f9edA2B28Cb115efBc7a83c1,2,3
0xAEF39C5B1C79e5A97f51053820873E73F94691a3,8,6
0x7F46386EBBB2E2895DAB9a1B4CD7d25B11CfE5Ce,8,6
0x619DDfB2b98360D19B272DA5A37858ba3d345791,2,6
0xBA3a0bc472b1038A21dde02B0a641A2d8450152C,8,6
0x686e9c006586f3d63B475acE44fD100bbfF9Ee86,8,6
0x00Fd35714211BceE660799153a07A92DB5dBB439,8,6
0x7AEa6cd0246baf7A36092687cea10ca2C92bd55A,6,6
0x810c35dbf6d3c62f4097b3f6a1e2459e6292407f,8,6
0x999a6013471f892335e323196b42ba3c228db011,8,6
0x1f4610dd3b1feda3a087f95831ddcbd16f8dba53,8,6
0xa34cade6bffacf56d31fa94d18f632586d9d8316,8,6
0x032c8e8e4c85dbd867e331a1a835ffe34be97dd8,8,6
0x764a1beddbdcc71e4db0bba4cfaeebe0ea83078d,8,6
0xba5a15d0c1b653ac57ff4b8d2c23d2c1b3eaa8c6,4,6
0x392E1541F0BBC8409a2017Bb16ab7Dc290195289,8,6
0xDA4099e7c2BDF09E0759D38Fb8cc14C68915dCAe,8,6
0xEd5Fe500556F41CF7CBB8fd6F86BbD83CBB784f2,8,6
0xBFd865A38416BBF84518F04dF644F5eF8F3ff537,8,6
0x83fD44921efB87841dee5f9f85405F5Ae655B9D6,8,6
0x9c1175805e04349D191da72e393cA9a8186D7dcA,8,6
0xd9f5A37676368618d495Be6C150008f3cE35f7c9,8,3
0x5E5D020ac2897Aa9Be582Ec6DC79361Ef12fDfA0,8,3
0x686dA3fB5Ed9ed41535F22A8848228Fe21cc18Ad,8,3
0x2cB560293aD4cDA162459528Df5ff392Ae2c887E,8,3
0x88c91eCA9727478A2c168BE41d8915487dc19BcB,8,3
0x97Ea92eA50608D7099952bC4d02A620437FEd89B,8,3
0x40977bBC4Bc89Ec5A1252419097c34F366dc52B8,4,3
0x8BF399AA12751834ff37e075B7fE6506291B081b,1,3
0x27197Fb9349262b78056bd572902cb2a3961F742,1,3
0x8685b8bc5fd858d829a32b265b6c08f2cca93e7a,1,3
0xd5ea6d84c351aa19bd170e12ac159d4fb5f09dc6,1,3
0x813b6ce33ef1269872dc0fd7cfbe7f36632c4186,2,3
0x2C61e6bD8C7C237633B5d39847cA0F7f23F5eB17,4,3
0x1124cFe7f330F4D9FF14AF87FCDfD6913f23B151,4,3
0x4556284344E3916b1506058350d714ceDa346d2A,4,6
0x7Bef307C29eA2B3347831ECCAE3378860920A56b,4,3
0x289bB0181BA95cAEf162Ff6e7EaFDB172d21a73b,4,3
0x7A3D118Ea92487B984D459e58bCcE97411B4ec33,4,6
0xa9554c2f07EA5803622254937709DEcA5D61b423,8,6
0x7472aab4e5e4d993f1ce8f51dc1edfa3724e8ca1,8,6
0x8Fb0Ad5Ae08b099C07457F7cF2965eeD244b8B69,8,3
0x2ABF2Fff6F5561b9113359C861A3A3f6d57694ab,8,3
0xB7AFe19a7A005141717021B971120610A86C4ce9,8,3
0x7Bbd8CD034aeCB763bA7F153f8b3e55eD3C4AF17,8,6
0x28e8CDD36457f44c77ac41C61A1e6344721f7332,8,6
0xE5b326aEcA4FA26AcA9F2D6f0880030D95112742,8,6
0x996415b4b725d6C3030B851B00f5777d5b311233,2,6
0x4969833f5db0dafb45f1c95296d83d5e83f4f000,8,6
0xd5c9b86661ba0812782441141610699c368a90fc,4,3
0x56fc35b50402a215fc8ae5492e11b7898dd3c153,8,3
0x4bd2e53be4be0f2c69c0a324425cfec16bb26b01,8,3
0x16fed9c3582c0a24ca9e3995e247924afd809821,8,3
0xe7dd42b6fe5924c36b3fff896ba281dd8f2bfb67,8,6
0xed0f5871db81d28c0fd223f9a1568aee794fe4b9,8,6
0xed062b4b9f33cc20d01a9e5fb89521c856c36724,8,6
0xd5428b2369004a2a90f01ffc2d0379d962247b91,8,6
0x34fda920ede2bc0f349f228d9916cf7e4ece5f5e,8,6
0xdb85f3651da5000ecf01c503b504068ac524bf36,8,6
0x6bee7c4c10a942f3bf7a5a939c7360e2794146f3,8,6
0xa753befc01ef552e6020d6b49680d607d6676575,8,6
0xbf33dd535514fcca9c7d8261c4affeb994c75c53,8,6
0x45224dbe6cf5ae6d0a3021bf028508674bb28189,8,6
0xbba9f8f47f333b115b1e423e46de54d7a15b7c59,10,3
0xfd9e20f2e48d209b91d060559e849cb296d27abd,10,6
0x2ef6c405043f64c53e200270d23b0ffb5fd15e1c,6,3
0x519aca97846577bc51305ccc06e6fa2e1cb2a16e,8,6
0x833a618e656715024c34a76f4917e2b2f2853c4f,8,6
0xa908E533632FDD10623aCd2671f5db0DD199f8e5,8,6
0x473b63cB01374A4A032445D78AE39D933Afa793b,8,6
0x769d9CE643F0D4B265A648f76a4e28a8c781DBf2,8,6
0x0611109838d0204B7b78Ed64c1f5188c6926f9A3,8,6
0x874fd5bc35F270b44beF4EC02880642222D99807,8,6
0xAf71353fA8FdE6BeE6E87281519E06a4796F622F,8,6
0x1DDF7F9F215CB7Df023F89c76511e9afbC46F317,8,6
0x1e62EDf8F75c3ae7b409B7cA9efF4B4fce05E67F,8,6
0x94E17c06F432B3CAe5B994B96A8Ad99235B82f2F,8,6
0x71c85a53E90cEE18eD7409a0Ee864BAbB18fe851,8,6
0xC7462d5640D1BD86B42C75C3a545a45fEb3Db859,8,6
0xc648E90e583e7c83034577D4b8c9c183a718364F,8,6
0x837e2E24c395f73F1280CEb99ad3eB0be707d4C3,8,6
